SITE,PLOT,Notes,PD_code
84,5,117 Squirrel,117
84,6,11 Stump hard.old,11
84,6,37 Leg.v.rotten,37
84,6,38 Fall. bnh.>10cm,38
84,6,42 Stump >10cm,42
84,6,43 Bryo.base,43
84,6,44 Bryo.trunk,44
84,6,45 Bryo.branch,45
84,6,46 Lichen trunk,46
84,6,47 Lichen branch,47
84,6,117 Squirrel,117
84,7,29 Sycamore,29
84,7,37 Leg.v.rotten,37
84,7,38 Fall. bnh.>10cm,38
84,7,40 Rot hole,40
84,7,43 Bryo.base,43
84,7,44 Bryo.trunk,44
84,7,45 Bryo.branch,45
84,7,46 Lichen trunk,46
84,7,47 Lichen branch,47
84,8,13 Stump con.old,13
84,8,18 Beech,18
84,8,26 Rowan,26
84,8,37 Leg.v.rotten,37
84,8,38 Fall. bnh.>10cm,38
84,8,43 Bryo.base,43
84,8,44 Bryo.trunk,44
84,8,46 Lichen trunk,46
84,8,52 Rocks 5-50cm,52
84,8,62 Exp.min.soil,62
84,8,75 Gld.5-12m,75
84,8,87 Soil excav.,87
84,8,93 Rhodo.thkt.,93
84,9,11 Stump hard.old,11
84,9,19 Birch,19
84,9,80 Ride >5m,80
84,9,102 Grass bank,102
84,10,22 Holly,22
84,10,35 Fallen brkn,35
84,10,38 Fall. bnh.>10cm,38
84,10,43 Bryo.base,43
84,10,45 Bryo.branch,45
84,10,46 Lichen trunk,46
84,10,47 Lichen branch,47
84,10,86 Embankment,86
84,11,11 Stump hard.old,11
84,11,22 Holly,22
84,11,35 Fallen brkn,35
84,11,37 Leg.v.rotten,37
84,11,42 Stump >10cm,42
84,11,43 Bryo.base,43
84,11,44 Bryo.trunk,44
84,11,46 Lichen trunk,46
84,11,47 Lichen branch,47
84,12,10 Stump hard.new,10
84,12,38 Fall. bnh.>10cm,38
84,12,41 Stump<10cm,41
84,12,43 Bryo.base,43
84,12,46 Lichen trunk,46
84,12,47 Lichen branch,47
84,13,13 Stump con.old,13
84,13,41 Stump<10cm,41
84,13,42 Stump >10cm,42
84,13,43 Bryo.base,43
84,13,46 Lichen trunk,46
84,13,52 Rocks 5-50cm,52
84,13,62 Exp.min.soil,62
84,13,75 Gld.5-12m,75
84,13,101 Ferm bank,101
84,14,12 Stump con.new,12
84,14,19 Birch,19
84,14,46 Lichen trunk,46
84,14,47 Lichen branch,47
84,14,62 Exp.min.soil,62
84,14,76 Gld.>12m,76
84,14,119 Copse/bones,119
84,14,120 Spent ctrdgs.,120
84,15,27 Rhododendron,27
84,15,43 Bryo.base,43
84,15,44 Bryo.trunk,44
84,15,45 Bryo.branch,45
84,15,46 Lichen trunk,46
84,15,47 Lichen branch,47
84,15,55 Rock outcp.>5m,55
84,15,56 Cliff >5m,56
84,15,58 Bryo.covd.rock,58
84,15,62 Exp.min.soil,62
84,15,88 Quarry/mine,88
84,15,89 Rubbish dom.,89
84,15,93 Rhodo.thkt.,93
84,15,100 Moss bank,100
84,16,10 Stump hard.new,10
84,16,19 Birch,19
84,16,26 Rowan,26
84,16,27 Rhododendron,27
84,16,38 Fall. bnh.>10cm,38
84,16,43 Bryo.base,43
84,16,46 Lichen trunk,46
84,16,47 Lichen branch,47
84,16,48 Ferm,48
84,16,75 Gld.5-12m,75
84,16,120 Spent ctrdgs.,120
85,1,19 Birch,19
85,1,37 Leg.v.rotten,37
85,1,43 Bryo.base,43
85,1,44 Bryo.trunk,44
85,1,45 Bryo.branch,45
85,1,46 Lichen trunk,46
85,1,47 Lichen branch,47
85,1,48 Ferm,48
85,1,51 Stone.<5cm,51
85,1,101 Ferm bank,101
85,1,102 Grass bank,102
85,1,40 Rot hole,40
85,1,43 Bryo.base,43
85,1,44 Bryo.trunk,44
85,1,45 Bryo.branch,45
85,1,46 Lichen trunk,46
85,1,47 Lichen branch,47
85,1,49 Ivy,49
85,1,66 Strm/riv.slow,66
85,1,70 Marsh/bog,70
85,2,43 Bryo.base,43
85,2,44 Bryo.trunk,44
85,2,45 Bryo.branch,45
85,2,46 Lichen trunk,46
85,2,47 Lichen branch,47
85,2,16 Ash,16
85,2,40 Rot hole,40
85,2,43 Bryo.base,43
85,2,44 Bryo.trunk,44
85,2,45 Bryo.branch,45
85,2,46 Lichen trunk,46
85,2,47 Lichen branch,47
85,2,51 Stone.<5cm,51
85,2,52 Rocks 5-50cm,52
85,2,52 Boulders >50cm,52
85,2,58 Bryo.covd.rock,58
85,3,19 Birch,19
85,3,23 Hornbeam,23
85,3,40 Rot hole,40
85,3,43 Bryo.base,43
85,3,44 Bryo.trunk,44
85,3,45 Bryo.branch,45
85,3,46 Lichen trunk,46
85,3,47 Lichen branch,47
85,3,48 Ferm,48
85,3,58 Bryo.covd.rock,58
85,3,71 Dtch/drain dry,71
85,3,75 Gld.5-12m,75
85,3,102 Grass bank,102
85,4,35 Fallen brkn,35
85,4,37 Leg.v.rotten,37
85,4,38 Fall. bnh.>10cm,38
85,4,43 Bryo.base,43
85,4,44 Bryo.trunk,44
85,4,45 Bryo.branch,45
85,4,46 Lichen trunk,46
85,4,47 Lichen branch,47
85,4,104 Herb veg.>1m,104
85,5,11 Stump hard.old,11
85,5,36 Fallen uprtd.,36
85,5,43 Bryo.base,43
85,5,44 Bryo.trunk,44
85,5,45 Bryo.branch,45
85,5,46 Lichen trunk,46
85,5,47 Lichen branch,47
85,5,76 Gld.>12m,76
85,5,99 Bracken dense,99
85,5,105 Macfungi.soil,105
85,6,40 Rot hole,40
85,6,43 Bryo.base,43
85,6,44 Bryo.trunk,44
85,6,45 Bryo.branch,45
85,6,46 Lichen trunk,46
85,6,47 Lichen branch,47
85,6,48 Ferm,48
85,6,49 Ivy,49
85,6,58 Bryo.covd.rock,58
85,7,43 Bryo.base,43
85,7,44 Bryo.trunk,44
85,7,45 Bryo.branch,45
85,7,46 Lichen trunk,46
85,7,47 Lichen branch,47
85,8,40 Rot hole,40
85,8,43 Bryo.base,43
85,8,44 Bryo.trunk,44
85,8,45 Bryo.branch,45
85,8,46 Lichen trunk,46
85,8,47 Lichen branch,47
85,8,48 Ferm,48
85,8,59 Gully,59
85,8,102 Grass bank,102
85,9,43 Bryo.base,43
85,9,44 Bryo.trunk,44
85,9,45 Bryo.branch,45
85,9,46 Lichen trunk,46
85,9,47 Lichen branch,47
85,9,49 Ivy,49
85,10,22 Holly,22
85,10,26 Rowan,26
85,10,38 Fall. bnh.>10cm,38
85,10,43 Bryo.base,43
85,10,44 Bryo.trunk,44
85,10,45 Bryo.branch,45
85,10,46 Lichen trunk,46
85,10,47 Lichen branch,47
85,10,48 Ferm,48
85,10,99 Bracken dense,99
85,13,16 Ash,16
85,13,35 Fallen brkn,35
85,13,37 Leg.v.rotten,37
85,13,38 Fall. bnh.>10cm,38
85,13,43 Bryo.base,43
85,13,44 Bryo.trunk,44
85,13,45 Bryo.branch,45
85,13,46 Lichen trunk,46
85,13,47 Lichen branch,47
85,13,48 Ferm,48
85,13,70 Marsh/bog,70
85,14,35 Fallen brkn,35
85,14,43 Bryo.base,43
85,14,44 Bryo.trunk,44
85,14,45 Bryo.branch,45
85,14,46 Lichen trunk,46
85,14,47 Lichen branch,47
85,14,48 Ferm,48
85,14,49 Ivy,49
85,14,100 Moss bank,100
85,16,36 Fallen uprtd.,36
85,16,37 Leg.v.rotten,37
85,16,43 Bryo.base,43
85,16,44 Bryo.trunk,44
85,16,45 Bryo.branch,45
85,16,46 Lichen trunk,46
85,16,47 Lichen branch,47
85,16,59 Gully,59
85,16,70 Marsh/bog,70
85,16,93 Rhodo.thkt.,93
85,16,101 Ferm bank,101
85,16,102 Grass bank,102
85,16,105 Macfungi.soil,105
85,16,117 Squirrel,117
86,1,11 Stump hard.old,11
86,1,19 Birch,19
86,1,21 Hazel,21
86,1,25 Oak,25
86,1,26 Rowan,26
86,1,36 Fallen uprtd.,36
86,1,38 Fall. bnh.>10cm,38
86,1,42 Stump >10cm,42
86,1,43 Bryo.base,43
86,1,44 Bryo.trunk,44
86,1,45 Bryo.branch,45
86,1,46 Lichen trunk,46
86,1,50 Macrofungi,50
86,1,79 Path <5m,79
86,1,112 Other deer,112
86,2,21 Hazel,21
86,2,20 Wych elm,20
86,2,36 Fallen uprtd.,36
86,2,38 Fall. bnh.>10cm,38
86,2,43 Bryo.base,43
86,2,44 Bryo.trunk,44
86,2,45 Bryo.branch,45
86,2,46 Lichen trunk,46
86,2,48 Ferm,48
86,2,67 Strm/riv. fast,67
86,2,19 Birch,19
86,2,26 Rowan,26
86,2,37 Leg.v.rotten,37
86,2,38 Fall. bnh.>10cm,38
86,2,43 Bryo.base,43
86,2,44 Bryo.trunk,44
86,2,45 Bryo.branch,45
86,2,46 Lichen trunk,46
86,2,47 Lichen branch,47
86,3,19 Birch,19
86,3,25 Oak,25
86,3,26 Rowan,26
86,3,35 Fallen brkn,35
86,3,36 Fallen uprtd.,36
86,3,38 Fall. bnh.>10cm,38
86,3,43 Bryo.base,43
86,3,44 Bryo.trunk,44
86,3,45 Bryo.branch,45
86,3,46 Lichen trunk,46
86,3,47 Lichen branch,47
86,4,19 Birch,19
86,4,25 Oak,25
86,4,26 Rowan,26
86,4,35 Fallen brkn,35
86,4,36 Fallen uprtd.,36
86,4,37 Leg.v.rotten,37
86,4,43 Bryo.base,43
86,4,44 Bryo.trunk,44
86,4,45 Bryo.branch,45
86,4,46 Lichen trunk,46
86,4,47 Lichen branch,47
86,4,48 Ferm,48
86,4,114 Badger,114
86,5,19 Birch,19
86,5,25 Oak,25
86,5,26 Rowan,26
86,5,43 Bryo.base,43
86,5,44 Bryo.trunk,44
86,5,45 Bryo.branch,45
86,5,46 Lichen trunk,46
86,5,47 Lichen branch,47
86,6,19 Birch,19
86,6,25 Oak,25
86,6,26 Rowan,26
86,6,43 Bryo.base,43
86,6,44 Bryo.trunk,44
86,6,45 Bryo.branch,45
86,6,46 Lichen trunk,46
86,6,47 Lichen branch,47
86,6,75 Gld.5-12m,75
86,7,25 Oak,25
86,7,35 Fallen brkn,35
86,7,37 Leg.v.rotten,37
86,7,38 Fall. bnh.>10cm,38
86,7,42 Stump >10cm,42
86,7,43 Bryo.base,43
86,7,44 Bryo.trunk,44
86,7,45 Bryo.branch,45
86,7,46 Lichen trunk,46
86,7,47 Lichen branch,47
86,7,99 Bracken dense,99
86,8,7 Cop. Stool,7
86,8,11 Stump hard.old,11
86,8,25 Oak,25
86,8,36 Fallen uprtd.,36
86,8,43 Bryo.base,43
86,8,44 Bryo.trunk,44
86,8,45 Bryo.branch,45
86,8,46 Lichen trunk,46
86,8,51 Stone.<5cm,51
86,8,52 Rocks 5-50cm,52
86,8,99 Bracken dense,99
86,9,19 Birch,19
86,9,25 Oak,25
86,9,26 Rowan,26
86,9,43 Bryo.base,43
86,9,44 Bryo.trunk,44
86,9,46 Lichen trunk,46
86,9,79 Path <5m,79
86,9,99 Bracken dense,99
86,10,19 Birch,19
86,10,25 Oak,25
86,10,26 Rowan,26
86,10,38 Fall. bnh.>10cm,38
86,10,39 Hollow tree,39
86,10,42 Stump >10cm,42
86,10,43 Bryo.base,43
86,10,44 Bryo.trunk,44
86,10,45 Bryo.branch,45
86,10,46 Lichen trunk,46
86,11,25 Oak,25
86,11,26 Rowan,26
86,11,37 Leg.v.rotten,37
86,11,38 Fall. bnh.>10cm,38
86,11,42 Stump >10cm,42
86,11,43 Bryo.base,43
86,11,44 Bryo.trunk,44
86,11,45 Bryo.branch,45
86,11,46 Lichen trunk,46
86,11,47 Lichen branch,47
86,11,48 Ferm,48
86,11,52 Rocks 5-50cm,52
86,11,58 Bryo.covd.rock,58
86,11,102 Grass bank,102
86,12,37 Leg.v.rotten,37
86,12,38 Fall. bnh.>10cm,38
86,12,40 Rot hole,40
86,12,43 Bryo.base,43
86,12,44 Bryo.trunk,44
86,12,45 Bryo.branch,45
86,12,46 Lichen trunk,46
86,12,55 Rock outcp.>5m,55
86,12,102 Grass bank,102
86,12,107 Sheep,107
86,12,113 Rabbit,113
86,12,117 Squirrel,117
86,12,19 Birch,19
86,12,25 Oak,25
86,12,35 Fallen brkn,35
86,12,37 Leg.v.rotten,37
86,12,38 Fall. bnh.>10cm,38
86,12,39 Hollow tree,39
86,12,43 Bryo.base,43
86,12,44 Bryo.trunk,44
86,12,45 Bryo.branch,45
86,12,46 Lichen trunk,46
86,12,47 Lichen branch,47
86,12,52 Rocks 5-50cm,52
86,12,58 Bryo.covd.rock,58
86,12,121 Buzzard,121
86,12,122 Raven,122
86,13,19 Birch,19
86,13,25 Oak,25
86,13,26 Rowan,26
86,13,42 Stump >10cm,42
86,13,43 Bryo.base,43
86,13,44 Bryo.trunk,44
86,13,45 Bryo.branch,45
86,13,46 Lichen trunk,46
86,13,58 Bryo.covd.rock,58
86,13,99 Bracken dense,99
86,13,100 Moss bank,100
86,13,105 Macfungi.soil,105
86,14,11 Stump hard.old,11
86,14,25 Oak,25
86,14,26 Rowan,26
86,14,36 Fallen uprtd.,36
86,14,42 Stump >10cm,42
86,14,43 Bryo.base,43
86,14,44 Bryo.trunk,44
86,14,45 Bryo.branch,45
86,14,46 Lichen trunk,46
86,14,47 Lichen branch,47
86,14,51 Stone.<5cm,51
86,14,52 Rocks 5-50cm,52
86,14,58 Bryo.covd.rock,58
86,14,62 Exp.min.soil,62
86,14,112 Other deer,112
86,15,25 Oak,25
86,15,26 Rowan,26
86,15,43 Bryo.base,43
86,15,44 Bryo.trunk,44
86,15,45 Bryo.branch,45
86,15,46 Lichen trunk,46
86,15,58 Bryo.covd.rock,58
86,16,11 Stump hard.old,11
86,16,26 Rowan,26
86,16,43 Bryo.base,43
86,16,44 Bryo.trunk,44
86,16,45 Bryo.branch,45
86,16,46 Lichen trunk,46
87,1,38 Fall. bnh.>10cm,38
87,1,40 Rot hole,40
87,1,43 Bryo.base,43
87,1,99 Bracken dense,99
87,1,103 Leaf drift,103
87,1,107 Sheep,107
87,1,113 Rabbit,113
87,1,117 Squirrel,117
87,2,11 Stump hard.old,11
87,2,38 Fall. bnh.>10cm,38
87,2,43 Bryo.base,43
87,2,46 Lichen trunk,46
87,2,99 Bracken dense,99
87,2,107 Sheep,107
87,2,113 Rabbit,113
87,2,117 Squirrel,117
87,3,25 Oak,25
87,3,38 Fall. bnh.>10cm,38
87,3,43 Bryo.base,43
87,3,46 Lichen trunk,46
87,3,99 Bracken dense,99
87,3,107 Sheep,107
87,4,43 Bryo.base,43
87,4,47 Lichen branch,47
87,4,51 Stone.<5cm,51
87,4,79 Path <5m,79
87,4,102 Grass bank,102
87,4,107 Sheep,107
87,4,113 Rabbit,113
87,4,117 Squirrel,117
87,4,26 Rowan,26
87,4,43 Bryo.base,43
87,5,13 Stump con.old,13
87,5,38 Fall. bnh.>10cm,38
87,5,40 Rot hole,40
87,5,107 Sheep,107
87,5,113 Rabbit,113
87,6,26 Rowan,26
87,6,56 Cliff >5m,56
87,6,75 Gld.5-12m,75
87,6,99 Bracken dense,99
87,6,102 Grass bank,102
87,7,13 Stump con.old,13
87,7,43 Bryo.base,43
87,7,94 Bramble clump,94
87,8,38 Fall. bnh.>10cm,38
87,8,43 Bryo.base,43
87,8,99 Bracken dense,99
87,8,103 Leaf drift,103
87,8,107 Sheep,107
87,9,16 Ash,16
87,9,43 Bryo.base,43
87,9,46 Lichen trunk,46
87,9,62 Exp.min.soil,62
87,9,66 Strm/riv.slow,66
87,10,37 Leg.v.rotten,37
87,10,40 Rot hole,40
87,10,43 Bryo.base,43
87,10,49 Ivy,49
87,10,102 Grass bank,102
87,10,107 Sheep,107
87,10,117 Squirrel,117
87,11,36 Fallen uprtd.,36
87,11,38 Fall. bnh.>10cm,38
87,11,43 Bryo.base,43
87,11,107 Sheep,107
87,11,113 Rabbit,113
87,12,36 Fallen uprtd.,36
87,12,43 Bryo.base,43
87,12,105 Macfungi.soil,105
87,12,119 Copse/bones,119
87,13,38 Fall. bnh.>10cm,38
87,13,43 Bryo.base,43
87,13,107 Sheep,107
87,13,113 Rabbit,113
87,15,40 Rot hole,40
87,15,43 Bryo.base,43
87,15,44 Bryo.trunk,44
87,15,99 Bracken dense,99
87,16,11 Stump hard.old,11
87,16,38 Fall. bnh.>10cm,38
87,16,43 Bryo.base,43
87,16,46 Lichen trunk,46
87,16,76 Gld.>12m,76
88,1,,7
88,1,,11
88,1,,16
88,1,,20
88,1,,36
88,1,,37
88,1,,42
88,1,,43
88,1,,44
88,1,,72
88,1,,95
88,1,,113
88,2,,7
88,2,,8
88,2,,10
88,2,,16
88,2,,19
88,2,,22
88,2,,29
88,2,,36
88,2,,37
88,2,,38
88,2,,42
88,2,,43
88,2,,44
88,2,,46
88,2,,50
88,2,,113
88,3,,7
88,3,,11
88,3,,16
88,3,,18
88,3,,19
88,3,,20
88,3,,26
88,3,,31
88,3,,37
88,3,,38
88,3,,42
88,3,,43
88,3,,44
88,3,,112
88,3,,113
88,4,,7
88,4,,11
88,4,,13
88,4,,22
88,4,,25
88,4,,26
88,4,,37
88,4,,38
88,4,,42
88,4,,43
88,4,,99
88,4,,113
88,4,,117
88,5,,7
88,5,,22
88,5,,26
88,5,,36
88,5,,37
88,5,,38
88,5,,42
88,5,,43
88,5,,99
88,5,,113
88,6,,7
88,6,,10
88,6,,11
88,6,,37
88,6,,38
88,6,,42
88,6,,43
88,6,,62
88,6,,113
88,6,,120
88,7,,7
88,7,,12
88,7,,13
88,7,,36
88,7,,37
88,7,,38
88,7,,42
88,7,,43
88,7,,75
88,7,,80
88,7,,112
88,7,,113
88,8,,7
88,8,,11
88,8,,35
88,8,,37
88,8,,38
88,8,,42
88,8,,43
88,8,,81
88,8,,117
88,9,,16
88,9,,22
88,9,,37
88,9,,38
88,9,,43
88,9,,99
88,9,,115
88,10,,22
88,10,,35
88,10,,36
88,10,,37
88,10,,38
88,10,,42
88,10,,43
88,10,,46
88,10,,50
88,10,,113
88,11,,7
88,11,,37
88,11,,42
88,11,,43
88,11,,44
88,11,,72
88,11,,105
88,12,,7
88,12,,11
88,12,,13
88,12,,22
88,12,,35
88,12,,36
88,12,,37
88,12,,38
88,12,,42
88,12,,51
88,12,AT EDGE,66
88,12,,71
88,12,,95
88,12,,112
88,12,,113
88,12,,119
88,13,,11
88,13,,19
88,13,,25
88,13,,27
88,13,,36
88,13,,37
88,13,,42
88,13,,43
88,13,,46
88,13,,70
88,13,,75
88,13,,112
88,13,,113
88,14,,11
88,14,,18
88,14,,25
88,14,,36
88,14,,37
88,14,,42
88,14,,43
88,14,,46
88,14,,99
88,14,,113
88,14,,115
88,15,,18
88,15,,22
88,15,,26
88,15,,35
88,15,,37
88,15,,38
88,15,,42
88,15,,43
88,15,,46
88,15,,50
88,15,,99
88,15,,113
88,16,,7
88,16,,11
88,16,,16
88,16,,26
88,16,,31
88,16,,37
88,16,,38
88,16,,42
88,16,,43
88,16,,62
88,16,,72
88,16,,79
88,16,,95
88,16,,99
88,16,,113
89,1,,7
89,1,,8
89,1,,10
89,1,,11
89,1,,26
89,1,,37
89,1,,38
89,1,,43
89,1,,44
89,1,,45
89,1,,46
89,1,,47
89,1,,48
89,1,,49
89,1,,50
89,2,,7
89,2,,26
89,2,,36
89,2,,37
89,2,,38
89,2,,43
89,2,,44
89,2,,45
89,2,,46
89,2,,48
89,3,,7
89,3,,11
89,3,,26
89,3,,35
89,3,,37
89,3,,42
89,3,,43
89,3,,44
89,3,,45
89,3,,46
89,3,,47
89,3,,49
89,3,,81
89,3,to track 81,86
89,3,,112
89,4,,8
89,4,,25
89,4,,26
89,4,,37
89,4,,38
89,4,,41
89,4,,42
89,4,,43
89,4,,44
89,4,,46
89,4,,59
89,4,,60
89,4,next to track,86
89,5,,7
89,5,,8
89,5,,11
89,5,,22
89,5,,25
89,5,,37
89,5,,41
89,5,,43
89,5,,44
89,5,,45
89,6,,22
89,6,,26
89,6,,36
89,6,,37
89,6,,38
89,6,,43
89,6,,44
89,6,,59
89,6,,101
89,7,,7
89,7,,8
89,7,,13
89,7,,18
89,7,,22
89,7,,35
89,7,,36
89,7,,37
89,7,,38
89,7,,41
89,7,,43
89,7,,44
89,7,,46
89,7,,47
89,7,,81
89,8,,8
89,8,,11
89,8,,18
89,8,,19
89,8,,26
89,8,,43
89,8,,44
89,8,,45
89,8,,49
89,8,,94
89,9,,7
89,9,,10
89,9,,11
89,9,,37
89,9,,41
89,9,,43
89,9,,44
89,9,,46
89,9,,47
89,9,,49
89,10,,7
89,10,,22
89,10,,26
89,10,,336
89,10,,38
89,10,,43
89,10,,44
89,10,,45
89,10,,46
89,10,,47
89,10,,59
89,11,,7
89,11,,22
89,11,,26
89,11,,37
89,11,,38
89,11,,43
89,11,,44
89,11,,45
89,11,,46
89,11,,48
89,11,,49
89,12,,7
89,12,,21
89,12,,35
89,12,,37
89,12,,38
89,12,,43
89,12,,44
89,12,,45
89,12,,46
89,12,,49
89,12,,58
89,12,,59
89,12,,67
89,13,,7
89,13,,21
89,13,,22
89,13,,29
89,13,,35
89,13,,43
89,13,,44
89,13,,45
89,13,,46
89,13,,48
89,13,,49
89,14,,7
89,14,,8
89,14,,11
89,14,,18
89,14,,25
89,14,,26
89,14,,37
89,14,,38
89,14,,41
89,14,,42
89,14,,43
89,14,,44
89,14,,45
89,14,,46
89,14,,47
89,14,,79
89,15,,7
89,15,,21
89,15,,22
89,15,,26
89,15,,38
89,15,,43
89,15,,44
89,15,,45
89,15,,46
89,15,,47
89,15,,48
89,15,,103
89,15,,114
89,16,,7
89,16,,21
89,16,,22
89,16,,26
89,16,,29
89,16,,38
89,16,,43
89,16,,44
89,16,,45
89,16,,46
89,16,,49
89,16,,90
89,16,,94
90,1,7 Cop. Stool,7
90,1,8 Singled cop.,8
90,1,11 Stump hard.old,11
90,1,16 Ash,16
90,1,26 Rowan,26
90,1,35 Fallen brkn,35
90,1,37 Leg.v.rotten,37
90,1,38 Fall. bnh.>10cm,38
90,1,42 Stump >10cm,42
90,1,44 Bryo.trunk,44
90,1,49 Ivy,49
90,1,52 Boulders >50cm,52
90,1,58 Bryo.covd.rock,58
90,1,70 Marsh/bog,70
90,1,112 Other deer,112
90,3,7 Cop. Stool,7
90,3,10 Stump hard.new,10
90,3,22 Holly,22
90,3,29 Sycamore,29
90,3,35 Fallen brkn,35
90,3,37 Leg.v.rotten,37
90,3,38 Fall. bnh.>10cm,38
90,3,42 Stump >10cm,42
90,3,43 Bryo.base,43
90,3,44 Bryo.trunk,44
90,3,45 Bryo.branch,45
90,3,48 Ferm,48
90,3,49 Ivy,49
90,3,52 Rocks 5-50cm,52
90,3,52 Boulders >50cm,52
90,3,58 Bryo.covd.rock,58
90,3,75 Gld.5-12m,75
90,3,103 Leaf drift,103
90,4,7 Cop. Stool,7
90,4,11 Stump hard.old,11
90,4,16 Ash,16
90,4,22 Holly,22
90,4,29 Sycamore,29
90,4,35 Fallen brkn,35
90,4,38 Fall. bnh.>10cm,38
90,4,39 Hollow tree,39
90,4,40 Rot hole,40
90,4,43 Bryo.base,43
90,4,44 Bryo.trunk,44
90,4,46 Lichen trunk,46
90,4,48 Ferm,48
90,4,49 Ivy,49
90,4,61 Exp.grav/sand,61
90,4,70 Marsh/bog,70
90,4,72 Dtch/drain wet,72
90,4,86 Embankment,86
90,4,101 Ferm bank,101
90,4,104 Herb veg.>1m,104
90,5,7 Cop. Stool,7
90,5,26 Rowan,26
90,5,29 Sycamore,29
90,5,38 Fall. bnh.>10cm,38
90,5,43 Bryo.base,43
90,5,44 Bryo.trunk,44
90,5,45 Bryo.branch,45
90,5,46 Lichen trunk,46
90,5,49 Ivy,49
90,5,52 Rocks 5-50cm,52
90,5,52 Boulders >50cm,52
90,5,58 Bryo.covd.rock,58
90,5,62 Exp.min.soil,62
90,5,101 Ferm bank,101
90,5,103 Leaf drift,103
90,6,7 Cop. Stool,7
90,6,9 Rec. cut. cop.,9
90,6,22 Holly,22
90,6,29 Sycamore,29
90,6,35 Fallen brkn,35
90,6,37 Leg.v.rotten,37
90,6,38 Fall. bnh.>10cm,38
90,6,43 Bryo.base,43
90,6,44 Bryo.trunk,44
90,6,45 Bryo.branch,45
90,6,46 Lichen trunk,46
90,6,48 Ferm,48
90,6,49 Ivy,49
90,6,52 Boulders >50cm,52
90,6,58 Bryo.covd.rock,58
90,6,62 Exp.min.soil,62
90,6,72 Dtch/drain wet,72
90,7,7 Cop. Stool,7
90,7,10 Stump hard.new,10
90,7,29 Sycamore,29
90,7,35 Fallen brkn,35
90,7,37 Leg.v.rotten,37
90,7,38 Fall. bnh.>10cm,38
90,7,41 Stump<10cm,41
90,7,42 Stump >10cm,42
90,7,43 Bryo.base,43
90,7,44 Bryo.trunk,44
90,7,49 Ivy,49
90,7,52 Rocks 5-50cm,52
90,7,52 Boulders >50cm,52
90,7,58 Bryo.covd.rock,58
90,7,76 Gld.>12m,76
90,7,112 Other deer,112
90,8,7 Cop. Stool,7
90,8,11 Stump hard.old,11
90,8,16 Ash,16
90,8,22 Holly,22
90,8,29 Sycamore,29
90,8,36 Fallen uprtd.,36
90,8,38 Fall. bnh.>10cm,38
90,8,42 Stump >10cm,42
90,8,43 Bryo.base,43
90,8,44 Bryo.trunk,44
90,8,46 Lichen trunk,46
90,8,49 Ivy,49
90,8,58 Bryo.covd.rock,58
90,8,62 Exp.min.soil,62
90,8,72 Dtch/drain wet,72
90,8,113 Rabbit,113
90,8,114 Badger,114
90,9,7 Cop. Stool,7
90,9,15 Alder,15
90,9,16 Ash,16
90,9,18 Beech,18
90,9,26 Rowan,26
90,9,35 Fallen brkn,35
90,9,38 Fall. bnh.>10cm,38
90,9,43 Bryo.base,43
90,9,44 Bryo.trunk,44
90,9,46 Lichen trunk,46
90,9,48 Ferm,48
90,9,49 Ivy,49
90,9,70 Marsh/bog,70
90,9,94 Bramble clump,94
90,9,99 Bracken dense,99
90,9,112 Other deer,112
90,10,7 Cop. Stool,7
90,10,22 Holly,22
90,10,35 Fallen brkn,35
90,10,37 Leg.v.rotten,37
90,10,38 Fall. bnh.>10cm,38
90,10,42 Stump >10cm,42
90,10,43 Bryo.base,43
90,10,44 Bryo.trunk,44
90,10,49 Ivy,49
90,10,67 Strm/riv. fast,67
90,10,79 Path <5m,79
90,10,81 Track non prop,81
90,10,83 Wall dry,83
90,10,85 Wall ruined,85
90,10,86 Embankment,86
90,11,7 Cop. Stool,7
90,11,16 Ash,16
90,11,22 Holly,22
90,11,38 Fall. bnh.>10cm,38
90,11,42 Stump >10cm,42
90,11,43 Bryo.base,43
90,11,44 Bryo.trunk,44
90,11,45 Bryo.branch,45
90,11,46 Lichen trunk,46
90,11,48 Ferm,48
90,11,49 Ivy,49
90,11,52 Boulders >50cm,52
90,11,58 Bryo.covd.rock,58
90,11,61 Exp.grav/sand,61
90,11,66 Strm/riv.slow,66
90,11,70 Marsh/bog,70
90,12,19 Birch,19
90,12,22 Holly,22
90,12,26 Rowan,26
90,12,43 Bryo.base,43
90,12,49 Ivy,49
90,12,112 Other deer,112
90,13,11 Stump hard.old,11
90,13,22 Holly,22
90,13,29 Sycamore,29
90,13,35 Fallen brkn,35
90,13,37 Leg.v.rotten,37
90,13,42 Stump >10cm,42
90,13,43 Bryo.base,43
90,13,44 Bryo.trunk,44
90,13,45 Bryo.branch,45
90,13,48 Ferm,48
90,13,49 Ivy,49
90,13,52 Boulders >50cm,52
90,13,99 Bracken dense,99
90,13,103 Leaf drift,103
90,14,22 Holly,22
90,14,29 Sycamore,29
90,14,35 Fallen brkn,35
90,14,43 Bryo.base,43
90,14,44 Bryo.trunk,44
90,14,45 Bryo.branch,45
90,14,48 Ferm,48
90,14,49 Ivy,49
90,14,99 Bracken dense,99
90,14,103 Leaf drift,103
90,15,7 Cop. Stool,7
90,15,11 Stump hard.old,11
90,15,29 Sycamore,29
90,15,35 Fallen brkn,35
